Condition	Model	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
1.0	0.14	1.0	0.0833333333333	0.222222222222	0.181818181818	0.000476	0.166666666667	0.833333333333	0.0	0.1	0.0	0.00401606425703	1.0	0.0	23.35
1.0	0.86	1.0	0.25	0.666666666667	0.181818181818	0.000822	1.0	1.0	0.173913043478	0.1	0.0	0.00401606425703	0.714285714286	0.0	6.99
0.0	0.02	1.0	0.416666666667	0.666666666667	0.181818181818	0.000496	0.5	0.5	0.826086956522	0.05	0.0	1.0	1.0	0.0	0.5
1.0	0.08	1.0	0.333333333333	0.666666666667	0.0	0.00114	1.0	1.0	1.0	0.1	1.0	1.0	1.0	0.0	0.99
1.0	0.56	0.999	0.5	0.666666666667	0.181818181818	0.00192	1.0	1.0	0.826086956522	0.05	0.0	1.0	1.0	1.0	0.99
1.0	0.14	1.0	0.333333333333	0.222222222222	0.363636363636	0.00028	0.5	0.0	0.130434782609	0.05	0.0	0.00401606425703	0.428571428571	1.0	28.57
1.0	0.14	0.999	0.416666666667	0.666666666667	0.0	0.008332	0.0	0.0	0.0	0.05	0.0	0.0160642570281	0.714285714286	1.0	4.0
1.0	0.1	1.0	0.333333333333	0.666666666667	0.0	0.000528	0.666666666667	0.666666666667	0.0434782608696	0.1	0.0	0.00401606425703	0.714285714286	1.0	5.5
1.0	0.14	0.996	0.416666666667	1.0	0.0	0.000706	1.0	0.5	0.260869565217	0.05	0.0	1.0	1.0	1.0	0.99
1.0	-0.04	1.0	0.25	0.666666666667	0.545454545455	0.005072	0.0	0.0	0.260869565217	0.05	0.0	0.00401606425703	0.714285714286	1.0	0.99
1.0	0.14	0.979	0.166666666667	0.222222222222	0.181818181818	2.8e-05	0.833333333333	0.333333333333	1.0	0.1	1.0	0.160642570281	1.0	0.0	20.0
1.0	0.7	1.0	0.333333333333	0.666666666667	0.363636363636	0.00057	0.666666666667	0.666666666667	0.0869565217391	0.05	0.0	0.00401606425703	0.714285714286	1.0	0.99
1.0	0.12	1.0	0.416666666667	0.666666666667	0.181818181818	0.0002	0.5	0.5	0.0869565217391	0.2	1.0	0.0120481927711	1.0	0.0	51.0
1.0	0.12	1.0	0.416666666667	0.666666666667	0.0909090909091	0.000612	0.333333333333	0.333333333333	0.0434782608696	0.05	0.0	1.0	1.0	0.0	19.99
1.0	0.06	1.0	0.333333333333	0.666666666667	0.0	0.000896	1.0	1.0	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	4.99
1.0	0.14	0.999	0.416666666667	0.666666666667	0.0	0.008296	0.0	0.0	0.0	0.05	0.0	0.0160642570281	0.714285714286	1.0	4.26
1.0	0.14	0.995	0.416666666667	0.444444444444	0.0	0.000306	0.833333333333	0.0	0.826086956522	0.05	0.0	1.0	0.714285714286	1.0	4.69
1.0	0.98	0.997	0.333333333333	0.666666666667	0.181818181818	2.6e-05	0.833333333333	0.833333333333	0.0869565217391	0.1	1.0	1.0	1.0	1.0	4.0
1.0	-0.02	0.999	0.5	0.666666666667	0.181818181818	0.00232	0.166666666667	0.166666666667	0.869565217391	0.05	0.0	1.0	1.0	1.0	4.99
1.0	0.14	0.999	0.5	0.666666666667	0.0909090909091	0.002066	0.0	0.0	0.782608695652	0.05	0.0	1.0	1.0	1.0	0.99
1.0	0.06	1.0	0.333333333333	0.666666666667	0.0	0.000556	0.333333333333	0.333333333333	0.260869565217	0.05	0.0	0.0160642570281	0.714285714286	1.0	5.99
1.0	0.96	1.0	0.5	0.0	0.0909090909091	0.000596	0.5	0.333333333333	0.304347826087	0.05	1.0	1.0	1.0	1.0	1.99
1.0	0.06	0.997	0.333333333333	0.666666666667	0.181818181818	3.4e-05	0.5	0.5	1.0	0.1	1.0	0.160642570281	1.0	1.0	5.5
1.0	0.14	0.997	0.333333333333	0.444444444444	0.181818181818	0.00087	0.833333333333	0.0	0.739130434783	0.1	1.0	0.160642570281	1.0	1.0	22.0
1.0	0.14	1.0	0.416666666667	0.666666666667	0.0	0.003624	1.0	1.0	0.0434782608696	0.05	0.0	0.00803212851406	1.0	1.0	38.89
1.0	0.14	1.0	0.25	0.666666666667	0.272727272727	0.00224	0.833333333333	0.833333333333	0.782608695652	0.05	0.0	1.0	1.0	1.0	2.25
1.0	0.12	1.0	0.25	0.222222222222	0.0	0.000136	1.0	0.5	1.0	0.1	1.0	0.160642570281	1.0	1.0	4.26
1.0	0.9	1.0	0.333333333333	0.666666666667	0.0909090909091	0.000322	0.5	0.5	0.0434782608696	0.25	0.0	0.00401606425703	0.714285714286	1.0	10.5
1.0	0.1	1.0	0.5	0.444444444444	0.0	0.001214	0.166666666667	0.5	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	2.58
1.0	0.06	1.0	0.333333333333	0.666666666667	0.454545454545	0.002032	0.0	0.0	0.0	0.05	1.0	0.0200803212851	1.0	1.0	5.5
1.0	0.14	1.0	0.416666666667	0.444444444444	0.363636363636	0.001724	0.333333333333	0.666666666667	0.913043478261	0.05	0.0	0.00401606425703	0.714285714286	1.0	20.0
1.0	0.72	0.955	0.416666666667	0.444444444444	0.0909090909091	0.000408	0.166666666667	0.5	0.130434782609	0.15	0.0	1.0	1.0	0.0	1.5
1.0	0.82	0.997	0.333333333333	0.444444444444	0.0	0.000222	0.166666666667	0.5	0.130434782609	0.05	1.0	1.0	1.0	1.0	2.49
1.0	0.14	0.992	0.416666666667	0.222222222222	0.0	0.000794	0.0	0.666666666667	0.652173913043	0.1	0.0	0.00401606425703	0.714285714286	1.0	1.29
1.0	0.14	1.0	0.333333333333	0.222222222222	0.363636363636	0.001116	0.833333333333	0.333333333333	0.739130434783	0.1	1.0	0.160642570281	1.0	0.0	15.71
1.0	0.56	1.0	0.25	0.666666666667	0.0909090909091	0.00186	1.0	1.0	0.0	0.15	0.0	0.00401606425703	0.428571428571	0.0	19.99
1.0	0.14	0.999	0.416666666667	0.0	0.0909090909091	0.00058	1.0	0.833333333333	0.652173913043	0.05	1.0	1.0	1.0	1.0	1.99
1.0	0.02	1.0	0.25	0.666666666667	0.0	0.000112	1.0	1.0	0.0869565217391	0.1	1.0	0.160642570281	1.0	1.0	2.99
1.0	0.14	1.0	0.416666666667	0.444444444444	0.0909090909091	0.000436	0.333333333333	0.666666666667	0.869565217391	0.2	0.0	1.0	1.0	1.0	8.0
1.0	0.06	1.0	0.333333333333	0.222222222222	0.363636363636	0.00078	0.666666666667	0.166666666667	0.217391304348	0.1	0.0	0.00401606425703	0.714285714286	1.0	2.25
1.0	0.06	1.0	0.333333333333	0.666666666667	0.0	0.002916	0.833333333333	0.833333333333	0.782608695652	0.1	0.0	1.0	1.0	1.0	19.0
1.0	0.06	1.0	0.333333333333	0.666666666667	0.0	0.002916	0.833333333333	0.833333333333	0.782608695652	0.1	0.0	1.0	1.0	1.0	6.22
1.0	0.12	1.0	0.25	0.666666666667	0.181818181818	0.001712	0.0	0.0	0.0869565217391	0.15	0.0	0.00401606425703	0.428571428571	0.0	14.99
1.0	0.06	1.0	0.416666666667	0.444444444444	0.0	0.00017	0.333333333333	0.666666666667	0.0434782608696	0.2	0.0	0.00803212851406	0.714285714286	1.0	2.75
1.0	0.96	1.0	0.25	0.666666666667	0.0909090909091	0.003862	1.0	1.0	0.260869565217	0.05	1.0	0.160642570281	1.0	1.0	0.99
1.0	0.12	1.0	0.416666666667	0.666666666667	0.363636363636	0.001876	1.0	1.0	0.782608695652	0.05	0.0	1.0	1.0	0.0	15.5
1.0	0.86	0.998	0.5	0.666666666667	0.0	0.001564	0.166666666667	0.166666666667	0.913043478261	0.15	0.0	1.0	0.714285714286	1.0	8.5
1.0	0.06	1.0	0.5	0.444444444444	0.818181818182	0.00468	0.833333333333	0.0	0.0869565217391	0.05	0.0	0.00401606425703	0.714285714286	1.0	10.51
1.0	0.06	1.0	0.333333333333	0.222222222222	0.0	0.000246	0.333333333333	1.0	1.0	0.1	1.0	0.160642570281	1.0	0.0	0.01
1.0	0.14	1.0	0.25	0.222222222222	0.0909090909091	0.00051	0.833333333333	0.333333333333	0.869565217391	0.15	1.0	0.160642570281	1.0	0.0	23.3
1.0	0.56	0.997	0.25	0.666666666667	0.0909090909091	0.00024	0.833333333333	0.833333333333	0.782608695652	0.1	0.0	0.00401606425703	0.714285714286	0.0	2.75
1.0	0.14	1.0	0.0833333333333	0.666666666667	0.0	0.000396	1.0	1.0	0.521739130435	0.1	0.0	0.00401606425703	0.714285714286	0.0	4.99
1.0	0.02	1.0	0.0	0.666666666667	0.0	3e-05	0.666666666667	0.666666666667	0.173913043478	0.1	0.0	0.00401606425703	1.0	0.0	0.99
1.0	0.06	1.0	0.25	0.444444444444	0.636363636364	0.000554	0.333333333333	0.666666666667	0.608695652174	0.1	0.0	1.0	1.0	0.0	20.5
1.0	0.86	0.955	0.166666666667	0.444444444444	0.181818181818	0.001086	1.0	0.166666666667	1.0	0.15	0.0	1.0	1.0	0.0	19.49
0.0	0.02	0.993	0.333333333333	0.666666666667	0.636363636364	0.00131	0.0	0.0	0.95652173913	0.1	0.0	0.00401606425703	0.714285714286	0.0	0.75
1.0	0.06	1.0	0.416666666667	0.666666666667	0.0909090909091	0.00073	0.166666666667	0.166666666667	0.0434782608696	0.05	0.0	1.0	1.0	0.0	18.39
1.0	0.86	0.99	0.166666666667	0.222222222222	0.0909090909091	0.00097	1.0	0.5	0.130434782609	0.15	1.0	0.160642570281	1.0	0.0	12.5
1.0	0.08	0.999	0.416666666667	0.666666666667	0.0	0.000158	0.0	0.0	0.565217391304	0.05	0.0	0.00401606425703	0.714285714286	1.0	1.29
1.0	0.06	1.0	0.25	0.444444444444	0.363636363636	0.001414	0.5	0.833333333333	0.826086956522	0.1	1.0	1.0	1.0	0.0	5.99
1.0	0.14	0.995	0.416666666667	0.666666666667	0.0	0.00075	0.666666666667	0.666666666667	0.0869565217391	0.25	1.0	0.0120481927711	1.0	0.0	0.99
0.0	0.14	0.992	0.333333333333	0.444444444444	0.0909090909091	0.000942	0.333333333333	0.666666666667	0.130434782609	0.05	0.0	1.0	1.0	0.0	5.5
0.0	0.86	1.0	0.0833333333333	0.222222222222	0.363636363636	0.001008	0.166666666667	0.833333333333	0.304347826087	0.05	0.0	0.00401606425703	0.714285714286	0.0	1.75
1.0	-0.04	1.0	0.333333333333	0.222222222222	0.363636363636	0.00088	0.333333333333	1.0	0.739130434783	0.1	0.0	0.00401606425703	0.714285714286	1.0	1.75
1.0	0.14	1.0	0.333333333333	1.0	0.181818181818	0.00382	0.0	0.666666666667	0.695652173913	0.15	1.0	0.160642570281	1.0	1.0	27.79
1.0	0.68	0.999	0.416666666667	0.666666666667	0.0	0.008546	0.0	0.0	0.0434782608696	0.05	0.0	0.0160642570281	0.714285714286	1.0	2.26
1.0	0.1	1.0	0.5	0.444444444444	0.0	0.001214	0.166666666667	0.5	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	1.5
1.0	0.94	1.0	0.5	0.666666666667	0.0	0.000776	0.5	0.5	0.782608695652	0.15	1.0	0.160642570281	1.0	0.0	0.99
1.0	-0.04	1.0	0.416666666667	0.666666666667	0.0909090909091	0.000494	0.833333333333	0.833333333333	1.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	1.99
1.0	0.1	0.999	0.416666666667	0.444444444444	0.0	0.001638	0.0	0.333333333333	0.0	0.15	0.0	0.0160642570281	0.714285714286	0.0	5.01
1.0	0.02	1.0	0.333333333333	0.666666666667	0.363636363636	0.003244	0.833333333333	0.833333333333	0.739130434783	0.05	0.0	0.00401606425703	1.0	1.0	1.66
1.0	0.02	0.999	0.416666666667	0.666666666667	0.0	0.006384	0.833333333333	0.833333333333	0.0	0.05	0.0	0.0160642570281	0.714285714286	1.0	0.99
1.0	0.14	1.0	0.25	0.222222222222	0.181818181818	0.000186	0.666666666667	0.166666666667	0.478260869565	0.1	0.0	0.00401606425703	1.0	0.0	24.34
1.0	0.86	1.0	0.416666666667	0.666666666667	0.272727272727	0.000618	1.0	1.0	0.739130434783	0.2	0.0	0.00803212851406	1.0	0.0	12.49
1.0	0.86	1.0	0.166666666667	0.444444444444	0.545454545455	0.001158	0.0	0.333333333333	0.0869565217391	0.1	0.0	0.00401606425703	1.0	0.0	26.76
1.0	0.02	1.0	0.25	0.666666666667	0.0909090909091	0.00058	0.833333333333	0.833333333333	1.0	0.15	1.0	0.160642570281	1.0	0.0	0.99
1.0	0.02	0.995	0.416666666667	0.444444444444	0.0	0.000306	0.666666666667	1.0	0.565217391304	0.05	0.0	1.0	0.714285714286	1.0	0.99
1.0	0.96	1.0	0.416666666667	0.666666666667	0.0909090909091	0.000492	0.833333333333	0.833333333333	1.0	0.05	1.0	0.00803212851406	1.0	1.0	1.99
1.0	0.14	0.997	0.416666666667	0.666666666667	0.0	0.001078	0.0	0.0	0.0	0.05	0.0	1.0	1.0	1.0	0.99
0.0	0.06	0.999	0.416666666667	0.666666666667	0.454545454545	0.00019	0.833333333333	0.833333333333	0.739130434783	0.05	0.0	1.0	1.0	1.0	1.25
0.0	0.02	0.998	0.416666666667	0.666666666667	0.727272727273	0.001128	0.333333333333	0.333333333333	1.0	0.05	0.0	0.00401606425703	0.428571428571	1.0	7.49
1.0	0.12	0.998	0.416666666667	0.666666666667	0.272727272727	0.002532	0.0	0.0	0.0	0.05	1.0	0.00401606425703	0.714285714286	1.0	5.55
1.0	0.1	0.955	0.416666666667	0.444444444444	0.181818181818	0.000322	0.0	0.333333333333	1.0	0.15	0.0	1.0	1.0	0.0	2.75
1.0	0.2	0.995	0.416666666667	0.444444444444	0.0	0.000306	0.833333333333	0.0	0.869565217391	0.05	0.0	1.0	0.714285714286	1.0	5.2
1.0	0.86	1.0	0.333333333333	0.444444444444	0.181818181818	0.000994	0.0	0.333333333333	0.0	0.15	0.0	0.00401606425703	0.714285714286	1.0	18.0
1.0	0.1	1.0	0.25	0.666666666667	0.272727272727	0.002268	0.5	0.5	0.0869565217391	0.05	0.0	1.0	1.0	1.0	1.99
1.0	0.56	0.998	0.583333333333	0.666666666667	0.0	0.00033	0.333333333333	0.333333333333	0.173913043478	0.05	0.0	1.0	0.714285714286	1.0	33.0
1.0	0.06	1.0	0.5	0.444444444444	0.181818181818	0.000562	0.333333333333	0.666666666667	0.304347826087	0.05	1.0	1.0	1.0	1.0	2.32
1.0	0.06	1.0	0.416666666667	0.0	0.272727272727	0.000558	0.5	0.333333333333	1.0	0.1	1.0	0.160642570281	1.0	0.0	4.2
1.0	0.14	1.0	0.5	0.666666666667	0.181818181818	0.000558	0.833333333333	0.833333333333	0.869565217391	0.05	0.0	0.00401606425703	0.714285714286	0.0	19.0
1.0	0.96	1.0	0.333333333333	0.666666666667	0.0	0.00043	1.0	1.0	0.0869565217391	0.15	0.0	0.00401606425703	0.714285714286	0.0	0.41
1.0	0.08	1.0	0.333333333333	0.444444444444	0.363636363636	0.001606	1.0	0.166666666667	0.782608695652	0.15	0.0	1.0	0.714285714286	0.0	2.0
1.0	0.7	0.998	0.583333333333	0.666666666667	0.0	0.000332	0.333333333333	0.333333333333	0.173913043478	0.05	0.0	1.0	0.714285714286	1.0	13.22
1.0	0.64	1.0	0.416666666667	0.222222222222	0.272727272727	0.001776	0.833333333333	0.333333333333	0.608695652174	0.05	1.0	1.0	1.0	1.0	2.5
1.0	0.14	1.0	0.25	0.666666666667	0.0	9.8e-05	1.0	1.0	0.652173913043	0.1	0.0	0.00401606425703	0.714285714286	1.0	0.99
1.0	0.86	0.997	0.416666666667	0.666666666667	0.272727272727	0.001812	0.166666666667	0.166666666667	0.0434782608696	0.05	1.0	0.160642570281	1.0	1.0	20.5
1.0	0.14	0.995	0.416666666667	0.444444444444	0.0	0.000306	0.833333333333	0.0	0.869565217391	0.05	0.0	1.0	0.714285714286	1.0	4.8
1.0	0.86	0.913	0.25	0.444444444444	0.0	0.000562	0.5	0.833333333333	0.130434782609	0.2	1.0	0.160642570281	1.0	0.0	0.99
1.0	0.06	1.0	0.5	0.666666666667	0.727272727273	0.004908	1.0	1.0	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	20.5
1.0	0.06	1.0	0.25	0.666666666667	0.0909090909091	0.003978	0.833333333333	0.833333333333	0.217391304348	0.05	0.0	1.0	1.0	1.0	5.5
1.0	0.06	1.0	0.333333333333	0.666666666667	0.0	0.000498	0.166666666667	0.166666666667	0.0434782608696	0.2	0.0	0.00401606425703	0.714285714286	0.0	0.41
1.0	0.06	1.0	0.25	0.666666666667	0.272727272727	0.002028	0.833333333333	0.833333333333	0.695652173913	0.05	0.0	1.0	1.0	1.0	2.99
1.0	0.14	1.0	0.416666666667	0.666666666667	0.181818181818	0.000198	0.5	0.5	0.0869565217391	0.2	1.0	0.0120481927711	1.0	0.0	56.69
1.0	0.14	1.0	0.333333333333	0.666666666667	0.0	0.002312	0.0	0.0	0.0	0.1	0.0	1.0	1.0	1.0	13.5
0.0	0.06	1.0	0.25	0.666666666667	0.272727272727	0.000874	0.333333333333	0.333333333333	0.869565217391	0.15	0.0	0.00401606425703	0.714285714286	1.0	0.01
1.0	0.08	0.999	0.416666666667	0.666666666667	0.0	0.001008	0.0	0.0	0.0869565217391	0.15	0.0	0.00401606425703	0.714285714286	0.0	0.19
1.0	0.02	0.999	0.583333333333	0.666666666667	0.0909090909091	0.001916	0.0	0.0	0.0434782608696	0.05	0.0	1.0	1.0	1.0	4.99
1.0	0.56	1.0	0.5	0.666666666667	0.727272727273	0.005022	1.0	1.0	0.0434782608696	0.05	1.0	0.00401606425703	0.714285714286	1.0	9.51
1.0	0.98	1.0	0.416666666667	0.444444444444	0.0	0.001126	0.0	0.333333333333	0.95652173913	0.05	0.0	0.00401606425703	0.714285714286	1.0	1.99
1.0	0.08	0.999	0.416666666667	0.666666666667	0.0	0.008308	0.0	0.0	0.0	0.05	0.0	0.0160642570281	0.714285714286	1.0	2.25
1.0	0.86	1.0	0.5	0.444444444444	0.818181818182	0.00479	1.0	0.166666666667	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	52.75
1.0	0.98	1.0	0.25	0.222222222222	0.0909090909091	0.000114	0.833333333333	0.333333333333	0.95652173913	0.1	1.0	1.0	1.0	1.0	1.99
1.0	0.96	1.0	0.333333333333	0.666666666667	0.0	0.000422	0.5	0.5	0.695652173913	0.05	1.0	0.160642570281	1.0	0.0	1.98
1.0	0.56	1.0	0.416666666667	0.666666666667	0.0	0.000566	0.166666666667	0.166666666667	0.130434782609	0.25	0.0	0.00401606425703	0.714285714286	0.0	15.51
1.0	0.06	1.0	0.416666666667	0.666666666667	0.0	0.000258	0.333333333333	0.333333333333	0.0869565217391	0.25	1.0	0.160642570281	1.0	0.0	13.77
1.0	0.14	1.0	0.5	0.666666666667	0.0909090909091	0.00054	0.166666666667	0.166666666667	0.782608695652	0.05	1.0	0.160642570281	1.0	1.0	0.99
1.0	0.7	1.0	0.416666666667	0.222222222222	0.0	0.000738	1.0	0.5	0.782608695652	0.05	0.0	0.00401606425703	0.714285714286	1.0	12.06
1.0	0.86	1.0	0.333333333333	0.666666666667	0.0	0.000576	0.166666666667	0.166666666667	0.0434782608696	0.2	0.0	0.00401606425703	0.714285714286	0.0	0.41
1.0	0.28	1.0	0.25	0.666666666667	0.363636363636	0.002344	0.0	0.0	0.0434782608696	0.1	0.0	0.00401606425703	1.0	0.0	1.82
0.0	0.92	1.0	0.416666666667	0.666666666667	0.0	0.007128	0.833333333333	0.833333333333	0.695652173913	0.15	0.0	0.0120481927711	0.714285714286	0.0	1.95
1.0	0.86	0.998	0.416666666667	0.666666666667	0.0	0.00171	0.5	0.5	0.826086956522	0.15	0.0	0.00401606425703	0.714285714286	0.0	0.59
1.0	0.14	1.0	0.166666666667	0.666666666667	0.0	0.001296	0.333333333333	0.333333333333	0.521739130435	0.15	0.0	0.00401606425703	0.714285714286	1.0	3.95
0.0	0.02	0.995	0.416666666667	0.444444444444	0.0	0.000404	0.5	0.833333333333	0.0434782608696	0.05	0.0	1.0	0.714285714286	1.0	4.25
1.0	0.08	1.0	0.25	0.666666666667	0.0909090909091	0.001384	0.5	0.5	0.869565217391	0.05	0.0	1.0	0.714285714286	1.0	6.0
1.0	0.82	1.0	0.166666666667	0.666666666667	0.0	7.8e-05	0.333333333333	0.333333333333	0.0869565217391	0.1	1.0	0.160642570281	1.0	1.0	6.5
1.0	0.06	0.99	0.416666666667	0.666666666667	0.0	0.000886	0.166666666667	0.166666666667	0.739130434783	0.05	0.0	1.0	0.714285714286	1.0	3.5
1.0	0.86	1.0	0.25	0.666666666667	0.0909090909091	0.000156	0.5	0.5	0.434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	4.99
1.0	0.7	1.0	0.25	0.666666666667	0.0909090909091	0.000322	0.166666666667	0.166666666667	0.0869565217391	0.1	1.0	0.160642570281	1.0	0.0	1.25
1.0	0.02	1.0	0.166666666667	0.666666666667	0.0909090909091	0.000288	0.0	0.0	0.0869565217391	0.15	1.0	1.0	1.0	1.0	0.59
1.0	0.1	1.0	0.166666666667	0.444444444444	0.181818181818	0.000188	0.666666666667	1.0	0.652173913043	0.1	0.0	0.00401606425703	0.714285714286	0.0	3.49
1.0	0.02	1.0	0.166666666667	0.666666666667	0.454545454545	0.000432	0.833333333333	0.833333333333	0.95652173913	0.15	0.0	0.00401606425703	1.0	0.0	16.0
1.0	0.02	1.0	0.333333333333	0.444444444444	0.0909090909091	9.6e-05	0.333333333333	0.666666666667	0.130434782609	0.1	1.0	1.0	1.0	0.0	3.99
1.0	0.02	1.0	0.416666666667	0.666666666667	0.0	0.005636	0.833333333333	0.833333333333	0.0434782608696	0.05	0.0	0.00401606425703	0.428571428571	1.0	9.99
1.0	0.98	0.984	0.25	0.444444444444	0.0	0.000162	0.166666666667	0.5	0.739130434783	0.1	0.0	0.00401606425703	0.428571428571	1.0	1.5
1.0	0.06	1.0	0.25	0.444444444444	0.0	0.00018	0.666666666667	1.0	0.130434782609	0.1	1.0	0.160642570281	1.0	1.0	1.0
1.0	0.08	1.0	0.166666666667	0.666666666667	0.727272727273	0.000908	0.166666666667	0.166666666667	0.130434782609	0.1	0.0	0.00401606425703	0.714285714286	0.0	1.99
1.0	0.02	0.99	0.416666666667	0.666666666667	0.454545454545	0.00247	0.0	0.0	0.0	0.05	0.0	1.0	1.0	1.0	2.02
1.0	0.08	1.0	0.416666666667	0.666666666667	0.545454545455	0.001802	0.333333333333	0.333333333333	1.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	0.99
1.0	0.14	1.0	0.25	0.666666666667	0.272727272727	0.002252	0.0	0.0	0.0434782608696	0.05	0.0	1.0	1.0	1.0	1.99
1.0	0.08	0.999	0.416666666667	0.666666666667	0.0	0.000158	0.166666666667	0.166666666667	0.869565217391	0.05	0.0	0.00401606425703	0.714285714286	1.0	1.29
1.0	0.92	1.0	0.5	0.666666666667	0.0	0.000258	0.666666666667	0.666666666667	0.0434782608696	0.05	0.0	1.0	0.714285714286	1.0	1.04
1.0	0.02	1.0	0.25	0.666666666667	0.0909090909091	0.003974	0.833333333333	0.833333333333	0.173913043478	0.05	0.0	1.0	1.0	1.0	7.5
1.0	0.86	1.0	0.166666666667	0.666666666667	0.0909090909091	0.000428	1.0	1.0	1.0	0.1	1.0	0.160642570281	1.0	1.0	19.37
1.0	0.12	1.0	0.416666666667	0.666666666667	0.0909090909091	0.0002	0.333333333333	0.333333333333	0.130434782609	0.2	1.0	0.0120481927711	1.0	0.0	22.0
1.0	0.14	0.995	0.416666666667	0.444444444444	0.0	0.000306	0.833333333333	0.0	0.0	0.05	0.0	1.0	0.714285714286	1.0	0.99
1.0	0.14	1.0	0.333333333333	0.666666666667	0.0909090909091	0.001782	1.0	1.0	0.0869565217391	0.05	0.0	1.0	1.0	1.0	22.3
1.0	0.02	1.0	0.25	0.666666666667	0.454545454545	0.000814	0.166666666667	0.166666666667	0.913043478261	0.15	0.0	0.00401606425703	0.714285714286	0.0	7.5
1.0	0.06	1.0	0.25	0.444444444444	0.454545454545	0.00277	1.0	0.166666666667	0.0	0.05	0.0	1.0	1.0	1.0	18.0
1.0	0.02	1.0	0.25	0.666666666667	0.0	0.000122	0.5	0.5	0.95652173913	0.15	0.0	0.00401606425703	0.428571428571	1.0	10.5
1.0	0.06	1.0	0.25	0.666666666667	0.454545454545	0.001344	0.333333333333	0.333333333333	0.608695652174	0.1	0.0	0.00401606425703	1.0	1.0	14.0
1.0	0.1	0.955	0.416666666667	0.666666666667	0.0909090909091	0.000326	0.333333333333	0.333333333333	0.0869565217391	0.15	0.0	1.0	1.0	0.0	3.75
1.0	0.56	1.0	0.416666666667	0.0	1.0	0.00086	0.0	1.0	0.0434782608696	0.05	1.0	0.160642570281	1.0	1.0	32.99
1.0	0.96	1.0	0.166666666667	0.222222222222	0.0909090909091	0.001172	0.166666666667	0.833333333333	0.478260869565	0.15	0.0	0.00401606425703	0.714285714286	1.0	0.99
1.0	0.14	1.0	0.0833333333333	0.222222222222	0.0	0.000154	0.5	0.0	0.0869565217391	0.1	1.0	0.160642570281	1.0	0.0	7.49
1.0	0.06	0.999	0.5	0.666666666667	0.272727272727	0.00199	0.666666666667	0.666666666667	0.434782608696	0.05	0.0	1.0	1.0	1.0	1.99
1.0	0.06	1.0	0.5	0.444444444444	0.272727272727	0.000828	0.833333333333	0.0	1.0	0.05	0.0	1.0	1.0	1.0	0.99
1.0	0.86	1.0	0.25	0.444444444444	0.272727272727	0.00167	1.0	0.166666666667	0.217391304348	0.05	0.0	0.00401606425703	0.714285714286	1.0	19.51
1.0	0.86	1.0	0.5	0.444444444444	0.818181818182	0.004728	1.0	0.166666666667	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	61.0
1.0	0.14	0.998	0.333333333333	0.666666666667	0.0909090909091	0.001246	0.166666666667	0.166666666667	0.608695652174	0.1	1.0	1.0	1.0	0.0	1.5
1.0	0.14	0.998	0.416666666667	0.666666666667	0.0	0.00171	0.166666666667	0.166666666667	0.695652173913	0.15	0.0	0.00401606425703	0.714285714286	0.0	8.0
1.0	0.98	1.0	0.583333333333	0.222222222222	0.0	0.004188	0.333333333333	1.0	0.0	0.05	0.0	1.0	1.0	1.0	6.5
0.0	0.1	1.0	0.416666666667	0.666666666667	0.272727272727	0.002042	0.0	0.0	0.0434782608696	0.05	0.0	1.0	0.428571428571	1.0	6.04
1.0	0.08	0.999	0.416666666667	0.666666666667	0.0	0.000158	0.166666666667	0.166666666667	0.869565217391	0.05	0.0	0.00401606425703	0.714285714286	1.0	1.29
1.0	0.86	1.0	0.5	0.444444444444	0.909090909091	0.005154	0.833333333333	0.0	0.0	0.05	0.0	0.00401606425703	0.714285714286	1.0	21.5
1.0	0.02	0.998	0.416666666667	0.666666666667	0.0	0.001454	0.5	0.5	0.826086956522	0.1	0.0	0.00401606425703	0.714285714286	0.0	0.97
1.0	0.14	0.99	0.416666666667	0.444444444444	0.0	0.00022	0.833333333333	0.0	0.95652173913	0.1	1.0	0.160642570281	1.0	0.0	0.99
1.0	0.86	0.999	0.5	0.666666666667	0.272727272727	0.00197	0.166666666667	0.166666666667	0.608695652174	0.05	0.0	1.0	1.0	1.0	2.99
1.0	0.1	1.0	0.333333333333	0.666666666667	0.0	0.000928	1.0	1.0	0.0434782608696	0.05	0.0	0.00401606425703	0.714285714286	1.0	9.99
1.0	0.86	1.0	0.333333333333	0.222222222222	0.0909090909091	0.00125	1.0	0.5	0.913043478261	0.15	1.0	0.00401606425703	1.0	0.0	29.99
1.0	0.12	1.0	0.5	0.666666666667	0.0909090909091	0.001548	0.833333333333	0.833333333333	0.782608695652	0.05	0.0	1.0	1.0	1.0	8.05
