Condition	Model	Storage	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
2.0	4.0	2.0	100.0	0.0	3.0	3.0	132.0	6.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	200.0
2.0	5.0	2.0	100.0	3.0	3.0	7.0	513.0	5.0	2.0	1.0	1.0	0.0	249.0	5.0	0.0	485.0
2.0	6.0	2.0	100.0	0.0	5.0	8.0	420.0	4.0	6.0	5.0	2.0	0.0	249.0	7.0	0.0	305.0
2.0	3.0	1.0	100.0	3.0	5.0	4.0	295.0	6.0	1.0	0.0	2.0	1.0	39.0	7.0	0.0	79.0
2.0	5.0	2.0	100.0	1.0	7.0	5.0	180.0	5.0	5.0	19.0	2.0	0.0	1.0	7.0	0.0	400.0
1.0	4.0	3.0	100.0	1.0	5.0	7.0	190.0	5.0	7.0	15.0	2.0	1.0	39.0	3.0	0.0	242.5
2.0	5.0	2.0	100.0	3.0	1.0	8.0	2159.0	6.0	5.0	5.0	2.0	0.0	1.0	3.0	0.0	384.0
2.0	5.0	2.0	100.0	3.0	3.0	11.0	3371.0	4.0	1.0	17.0	2.0	0.0	249.0	5.0	0.0	228.5
2.0	4.0	2.0	100.0	0.0	7.0	3.0	62.0	4.0	4.0	21.0	2.0	0.0	1.0	3.0	0.0	154.5
2.0	5.0	2.0	100.0	3.0	3.0	4.0	290.0	4.0	1.0	16.0	2.0	0.0	1.0	7.0	0.0	227.5
6.0	7.0	3.0	100.0	1.0	3.0	3.0	111.0	5.0	2.0	8.0	2.0	0.0	1.0	7.0	0.0	648.0
2.0	6.0	2.0	100.0	1.0	5.0	4.0	461.0	5.0	7.0	0.0	2.0	0.0	1.0	3.0	0.0	112.49
6.0	7.0	2.0	98.0	3.0	3.0	8.0	157.0	5.0	2.0	3.0	2.0	0.0	1.0	5.0	0.0	510.0
2.0	5.0	2.0	100.0	2.0	7.0	7.0	255.0	4.0	4.0	21.0	3.0	0.0	1.0	7.0	0.0	285.0
2.0	3.0	1.0	100.0	0.0	3.0	4.0	152.0	5.0	2.0	18.0	3.0	0.0	1.0	7.0	0.0	125.0
2.0	3.0	2.0	100.0	2.0	7.0	4.0	161.0	5.0	5.0	6.0	2.0	0.0	1.0	3.0	0.0	85.0
2.0	4.0	1.0	98.3	3.0	5.0	5.0	215.0	5.0	7.0	1.0	2.0	1.0	39.0	7.0	0.0	172.5
2.0	2.0	2.0	100.0	3.0	3.0	4.0	219.0	4.0	1.0	21.0	2.0	0.0	1.0	7.0	0.0	61.0
1.0	3.0	2.0	98.0	3.0	3.0	4.0	200.0	5.0	2.0	12.0	2.0	1.0	39.0	7.0	0.0	71.0
2.0	4.0	2.0	100.0	2.0	3.0	6.0	372.0	5.0	2.0	20.0	2.0	0.0	1.0	7.0	1.0	170.0
6.0	7.0	3.0	100.0	3.0	3.0	6.0	98.0	4.0	1.0	21.0	3.0	0.0	1.0	7.0	0.0	730.0
1.0	3.0	1.0	0.0	0.0	10.0	3.0	35.0	5.0	2.0	15.0	2.0	0.0	1.0	3.0	0.0	60.0
3.0	4.0	2.0	100.0	5.0	10.0	3.0	298.0	5.0	2.0	11.0	2.0	1.0	39.0	7.0	1.0	190.0
2.0	5.0	2.0	100.0	1.0	3.0	6.0	23.0	4.0	1.0	16.0	2.0	0.0	1.0	3.0	0.0	255.0
2.0	3.0	2.0	100.0	5.0	7.0	11.0	338.0	5.0	5.0	21.0	1.0	1.0	38.0	7.0	0.0	142.0
3.0	3.0	2.0	100.0	2.0	3.0	3.0	380.0	5.0	2.0	19.0	2.0	0.0	1.0	5.0	0.0	85.0
2.0	5.0	2.0	100.0	3.0	5.0	10.0	577.0	5.0	7.0	4.0	1.0	1.0	39.0	7.0	0.0	355.0
2.0	4.0	2.0	100.0	1.0	3.0	7.0	366.0	5.0	2.0	19.0	2.0	0.0	1.0	7.0	0.0	232.5
2.0	3.0	1.0	100.0	1.0	1.0	5.0	95.0	5.0	4.0	23.0	1.0	0.0	1.0	5.0	0.0	111.5
6.0	4.0	1.0	98.2	4.0	3.0	3.0	231.0	6.0	3.0	1.0	2.0	1.0	39.0	7.0	0.0	160.0
1.0	3.0	1.0	98.8	4.0	1.0	4.0	5276.0	6.0	5.0	5.0	1.0	0.0	1.0	3.0	1.0	92.99
2.0	4.0	1.0	100.0	2.0	3.0	6.0	115.0	4.0	1.0	21.0	2.0	0.0	1.0	3.0	0.0	183.5
2.0	3.0	2.0	100.0	2.0	7.0	3.0	132.0	5.0	5.0	2.0	3.0	0.0	1.0	5.0	1.0	120.5
2.0	7.0	2.0	100.0	2.0	3.0	6.0	147.0	5.0	2.0	17.0	2.0	0.0	1.0	7.0	0.0	455.0
2.0	4.0	2.0	99.7	5.0	10.0	3.0	514.0	6.0	3.0	2.0	1.0	1.0	39.0	7.0	1.0	175.0
2.0	4.0	3.0	100.0	4.0	5.0	6.0	934.0	4.0	6.0	12.0	1.0	0.0	249.0	7.0	0.0	260.5
2.0	4.0	3.0	100.0	3.0	3.0	12.0	376.0	5.0	2.0	15.0	2.0	0.0	1.0	5.0	0.0	175.5
2.0	5.0	2.0	100.0	4.0	7.0	7.0	1076.0	4.0	4.0	23.0	2.0	0.0	1.0	5.0	0.0	280.0
1.0	7.0	3.0	99.1	3.0	1.0	6.0	531.0	5.0	4.0	4.0	2.0	0.0	1.0	7.0	0.0	305.0
6.0	7.0	2.0	99.1	3.0	1.0	3.0	110.0	6.0	5.0	4.0	1.0	1.0	40.0	3.0	0.0	603.65
2.0	3.0	2.0	100.0	3.0	3.0	4.0	332.0	4.0	1.0	19.0	2.0	1.0	39.0	7.0	0.0	72.0
1.0	4.0	2.0	100.0	3.0	5.0	3.0	332.0	6.0	1.0	2.0	2.0	0.0	1.0	5.0	0.0	135.01
2.0	5.0	2.0	50.0	1.0	7.0	3.0	68.0	4.0	4.0	12.0	2.0	1.0	1.0	7.0	0.0	296.0
6.0	6.0	2.0	100.0	3.0	3.0	3.0	76.0	5.0	2.0	20.0	2.0	0.0	1.0	5.0	0.0	398.85
2.0	5.0	2.0	100.0	0.0	3.0	9.0	333.0	6.0	3.0	1.0	1.0	0.0	1.0	7.0	0.0	300.0
2.0	4.0	2.0	100.0	2.0	7.0	4.0	352.0	6.0	6.0	1.0	2.0	0.0	1.0	7.0	0.0	177.5
2.0	3.0	1.0	99.8	5.0	7.0	3.0	66.0	5.0	5.0	2.0	2.0	1.0	39.0	7.0	1.0	100.01
1.0	4.0	2.0	100.0	1.0	1.0	3.0	131.0	4.0	3.0	23.0	2.0	0.0	1.0	7.0	0.0	155.54
2.0	1.0	1.0	100.0	3.0	5.0	6.0	399.0	5.0	7.0	21.0	2.0	1.0	39.0	7.0	1.0	63.0
2.0	7.0	2.0	99.5	7.0	7.0	5.0	334.0	5.0	5.0	4.0	2.0	0.0	1.0	3.0	0.0	275.99
2.0	5.0	2.0	100.0	3.0	1.0	3.0	261.0	4.0	3.0	16.0	2.0	0.0	1.0	7.0	0.0	229.5
1.0	7.0	2.0	100.0	3.0	3.0	7.0	689.0	6.0	3.0	1.0	1.0	0.0	1.0	3.0	0.0	1009.52
2.0	4.0	3.0	100.0	3.0	3.0	5.0	409.0	5.0	2.0	22.0	2.0	0.0	1.0	3.0	0.0	340.89
1.0	5.0	2.0	100.0	2.0	3.0	6.0	427.0	5.0	2.0	20.0	2.0	0.0	1.0	5.0	0.0	170.0
2.0	4.0	2.0	98.5	5.0	1.0	10.0	817.0	6.0	5.0	3.0	1.0	1.0	40.0	7.0	1.0	180.0
2.0	5.0	2.0	100.0	2.0	3.0	7.0	239.0	4.0	1.0	21.0	0.0	0.0	249.0	7.0	0.0	410.0
2.0	5.0	2.0	100.0	2.0	1.0	9.0	306.0	4.0	3.0	23.0	2.0	0.0	39.0	3.0	0.0	255.0
2.0	3.0	1.0	100.0	0.0	7.0	5.0	130.0	4.0	4.0	21.0	1.0	0.0	1.0	3.0	0.0	125.0
2.0	5.0	3.0	100.0	1.0	5.0	3.0	183.0	5.0	7.0	0.0	3.0	1.0	39.0	7.0	0.0	256.0
1.0	2.0	2.0	100.0	2.0	5.0	3.0	472.0	5.0	7.0	18.0	2.0	0.0	1.0	5.0	0.0	31.0
2.0	3.0	3.0	100.0	3.0	7.0	7.0	205.0	5.0	5.0	3.0	2.0	0.0	1.0	3.0	0.0	128.0
2.0	1.0	1.0	100.0	4.0	7.0	10.0	1205.0	4.0	4.0	20.0	2.0	0.0	1.0	5.0	1.0	68.0
6.0	7.0	4.0	100.0	4.0	7.0	4.0	126.0	4.0	4.0	21.0	3.0	0.0	1.0	5.0	0.0	710.0
1.0	3.0	2.0	100.0	2.0	1.0	8.0	23.0	4.0	3.0	20.0	1.0	1.0	39.0	7.0	1.0	31.5
2.0	4.0	2.0	100.0	3.0	3.0	6.0	341.0	5.0	2.0	1.0	2.0	0.0	1.0	3.0	0.0	250.0
2.0	0.0	1.0	100.0	5.0	5.0	4.0	455.0	4.0	6.0	5.0	3.0	1.0	249.0	7.0	1.0	59.0
2.0	3.0	1.0	100.0	2.0	3.0	7.0	290.0	5.0	2.0	20.0	2.0	0.0	1.0	7.0	1.0	91.2
2.0	2.0	1.0	100.0	2.0	5.0	6.0	73.0	5.0	7.0	2.0	2.0	0.0	1.0	7.0	0.0	41.78
2.0	4.0	2.0	98.7	3.0	1.0	5.0	120.0	5.0	4.0	22.0	2.0	1.0	40.0	7.0	0.0	150.0
6.0	5.0	2.0	99.7	4.0	3.0	3.0	5242.0	5.0	2.0	21.0	1.0	0.0	249.0	3.0	1.0	511.0
2.0	4.0	2.0	100.0	1.0	3.0	10.0	793.0	6.0	3.0	2.0	2.0	0.0	1.0	5.0	0.0	162.5
6.0	2.0	1.0	100.0	1.0	7.0	4.0	4130.0	5.0	5.0	13.0	3.0	0.0	249.0	5.0	0.0	172.5
2.0	5.0	2.0	95.0	1.0	3.0	7.0	211.0	5.0	2.0	1.0	2.0	1.0	39.0	7.0	0.0	326.0
1.0	3.0	1.0	100.0	2.0	1.0	6.0	83.0	4.0	3.0	20.0	1.0	1.0	39.0	7.0	1.0	34.0
1.0	5.0	2.0	100.0	3.0	5.0	4.0	343.0	5.0	7.0	1.0	2.0	0.0	249.0	3.0	0.0	255.0
2.0	5.0	3.0	100.0	3.0	5.0	4.0	681.0	5.0	7.0	20.0	2.0	0.0	1.0	5.0	0.0	255.0
2.0	5.0	2.0	100.0	4.0	7.0	8.0	782.0	5.0	5.0	19.0	2.0	1.0	39.0	7.0	1.0	255.33
2.0	5.0	2.0	99.3	3.0	7.0	7.0	251.0	6.0	6.0	0.0	1.0	0.0	1.0	5.0	0.0	340.0
2.0	4.0	3.0	100.0	1.0	7.0	4.0	57.0	4.0	4.0	19.0	2.0	0.0	1.0	7.0	0.0	275.0
2.0	4.0	2.0	100.0	4.0	7.0	3.0	572.0	5.0	5.0	13.0	3.0	1.0	39.0	7.0	0.0	355.0
2.0	6.0	2.0	100.0	2.0	3.0	6.0	486.0	4.0	1.0	18.0	0.0	0.0	1.0	3.0	0.0	327.99
2.0	4.0	1.0	99.3	5.0	5.0	4.0	228.0	5.0	7.0	21.0	2.0	1.0	39.0	7.0	0.0	178.04
2.0	5.0	2.0	100.0	2.0	3.0	8.0	273.0	5.0	2.0	20.0	2.0	0.0	1.0	3.0	0.0	205.5
2.0	4.0	4.0	100.0	3.0	5.0	8.0	371.0	6.0	1.0	3.0	1.0	0.0	1.0	5.0	0.0	251.0
2.0	4.0	2.0	100.0	0.0	5.0	7.0	337.0	4.0	6.0	22.0	2.0	0.0	1.0	7.0	0.0	222.5
3.0	5.0	2.0	100.0	1.0	3.0	5.0	322.0	5.0	2.0	13.0	2.0	0.0	1.0	3.0	0.0	203.0
2.0	3.0	1.0	100.0	0.0	5.0	5.0	118.0	5.0	7.0	18.0	2.0	0.0	1.0	7.0	0.0	127.86
1.0	5.0	2.0	99.8	5.0	1.0	5.0	962.0	5.0	4.0	0.0	1.0	1.0	39.0	7.0	0.0	117.5
2.0	3.0	2.0	100.0	5.0	7.0	9.0	2243.0	4.0	4.0	17.0	2.0	0.0	1.0	5.0	0.0	157.9
1.0	4.0	2.0	98.1	3.0	3.0	10.0	420.0	4.0	1.0	22.0	3.0	1.0	39.0	7.0	0.0	147.51
2.0	5.0	4.0	100.0	0.0	7.0	3.0	294.0	5.0	5.0	21.0	2.0	0.0	1.0	7.0	0.0	381.0
1.0	4.0	1.0	99.3	3.0	3.0	6.0	213.0	5.0	2.0	17.0	2.0	0.0	1.0	5.0	0.0	90.49
2.0	4.0	2.0	100.0	1.0	3.0	7.0	116.0	4.0	1.0	18.0	3.0	0.0	1.0	7.0	0.0	170.0
2.0	5.0	2.0	100.0	1.0	3.0	6.0	105.0	5.0	2.0	12.0	2.0	0.0	1.0	7.0	0.0	315.0
2.0	7.0	2.0	98.2	4.0	5.0	4.0	1044.0	5.0	7.0	19.0	3.0	1.0	39.0	7.0	1.0	510.0
2.0	3.0	2.0	100.0	3.0	7.0	3.0	168.0	5.0	5.0	0.0	1.0	0.0	1.0	7.0	0.0	132.5
2.0	3.0	2.0	0.0	0.0	5.0	6.0	238.0	5.0	7.0	1.0	2.0	0.0	1.0	3.0	0.0	145.0
1.0	3.0	2.0	100.0	3.0	1.0	6.0	128.0	5.0	4.0	13.0	1.0	0.0	1.0	5.0	0.0	62.0
1.0	3.0	2.0	100.0	2.0	5.0	7.0	388.0	4.0	6.0	14.0	2.0	0.0	1.0	5.0	0.0	54.0
1.0	5.0	2.0	99.8	5.0	1.0	6.0	920.0	4.0	3.0	22.0	1.0	1.0	39.0	7.0	0.0	188.11
2.0	3.0	2.0	99.3	5.0	5.0	4.0	234.0	4.0	6.0	15.0	2.0	1.0	39.0	7.0	0.0	100.0
2.0	1.0	1.0	100.0	3.0	7.0	3.0	243.0	5.0	5.0	21.0	2.0	0.0	1.0	7.0	0.0	31.99
2.0	4.0	2.0	100.0	3.0	7.0	3.0	314.0	5.0	5.0	4.0	2.0	1.0	39.0	7.0	1.0	175.73
3.0	7.0	3.0	100.0	3.0	7.0	4.0	337.0	5.0	5.0	0.0	1.0	0.0	1.0	3.0	0.0	380.0
2.0	2.0	3.0	100.0	1.0	7.0	3.0	558.0	5.0	5.0	3.0	1.0	1.0	39.0	7.0	0.0	70.0
1.0	5.0	2.0	100.0	3.0	5.0	3.0	401.0	5.0	7.0	18.0	2.0	0.0	1.0	3.0	0.0	202.5
2.0	4.0	2.0	100.0	0.0	7.0	8.0	365.0	5.0	5.0	21.0	2.0	0.0	1.0	5.0	1.0	224.5
1.0	3.0	1.0	100.0	2.0	7.0	7.0	157.0	5.0	5.0	6.0	2.0	1.0	39.0	7.0	1.0	83.0
1.0	1.0	1.0	100.0	3.0	7.0	7.0	206.0	5.0	5.0	17.0	1.0	0.0	1.0	5.0	1.0	6.55
2.0	5.0	4.0	100.0	1.0	1.0	5.0	71.0	5.0	4.0	20.0	2.0	0.0	1.0	7.0	0.0	455.0
2.0	7.0	2.0	100.0	5.0	7.0	3.0	543.0	5.0	5.0	18.0	1.0	0.0	1.0	3.0	0.0	549.99
2.0	5.0	2.0	100.0	3.0	5.0	6.0	259.0	5.0	7.0	4.0	2.0	0.0	1.0	7.0	0.0	287.5
2.0	4.0	3.0	100.0	3.0	1.0	6.0	499.0	5.0	4.0	21.0	2.0	0.0	1.0	3.0	0.0	242.5
2.0	3.0	2.0	100.0	2.0	7.0	6.0	278.0	5.0	5.0	0.0	1.0	1.0	39.0	7.0	0.0	81.0
2.0	4.0	2.0	98.1	4.0	7.0	8.0	783.0	5.0	5.0	2.0	2.0	1.0	39.0	7.0	1.0	81.0
2.0	7.0	2.0	100.0	0.0	3.0	8.0	134.0	5.0	2.0	21.0	2.0	0.0	1.0	7.0	0.0	445.0
2.0	4.0	4.0	100.0	3.0	1.0	10.0	355.0	4.0	3.0	21.0	2.0	0.0	1.0	7.0	1.0	260.0
6.0	5.0	2.0	100.0	3.0	1.0	5.0	1247.0	4.0	3.0	21.0	1.0	0.0	249.0	5.0	0.0	270.5
2.0	7.0	2.0	95.0	3.0	7.0	9.0	291.0	5.0	5.0	22.0	2.0	0.0	1.0	5.0	0.0	398.0
2.0	5.0	2.0	100.0	1.0	1.0	8.0	315.0	5.0	4.0	17.0	1.0	0.0	1.0	7.0	0.0	360.0
1.0	3.0	1.0	100.0	3.0	3.0	6.0	249.0	4.0	1.0	18.0	2.0	0.0	1.0	3.0	0.0	50.0
1.0	4.0	4.0	98.1	3.0	5.0	12.0	813.0	4.0	6.0	15.0	2.0	0.0	1.0	5.0	0.0	110.0
2.0	3.0	1.0	96.8	1.0	3.0	5.0	328.0	4.0	1.0	16.0	2.0	0.0	1.0	5.0	0.0	50.0
2.0	3.0	1.0	100.0	3.0	3.0	6.0	873.0	5.0	2.0	15.0	2.0	0.0	1.0	7.0	0.0	60.99
1.0	5.0	2.0	98.7	3.0	7.0	3.0	652.0	5.0	5.0	22.0	1.0	1.0	39.0	7.0	0.0	222.5
2.0	4.0	2.0	100.0	0.0	3.0	5.0	762.0	4.0	1.0	19.0	2.0	0.0	1.0	7.0	0.0	172.5
2.0	3.0	1.0	98.0	5.0	3.0	6.0	481.0	5.0	2.0	16.0	1.0	1.0	249.0	7.0	1.0	130.5
6.0	7.0	2.0	100.0	4.0	3.0	3.0	309.0	4.0	1.0	22.0	2.0	0.0	1.0	3.0	0.0	385.0
2.0	4.0	2.0	100.0	3.0	7.0	7.0	353.0	5.0	5.0	19.0	2.0	1.0	39.0	3.0	0.0	235.0
2.0	5.0	2.0	97.4	2.0	1.0	3.0	144.0	5.0	4.0	17.0	3.0	0.0	1.0	7.0	0.0	285.0
2.0	7.0	2.0	100.0	1.0	3.0	3.0	261.0	5.0	2.0	21.0	2.0	0.0	1.0	7.0	0.0	465.0
2.0	4.0	2.0	0.0	0.0	3.0	4.0	116.0	5.0	2.0	13.0	2.0	0.0	1.0	7.0	0.0	232.5
2.0	5.0	2.0	97.8	3.0	1.0	6.0	297.0	5.0	4.0	2.0	2.0	1.0	40.0	7.0	0.0	310.0
2.0	2.0	2.0	97.9	3.0	5.0	4.0	161.0	4.0	6.0	16.0	2.0	0.0	1.0	5.0	0.0	46.72
2.0	5.0	2.0	97.1	2.0	7.0	6.0	408.0	5.0	5.0	23.0	2.0	0.0	1.0	7.0	0.0	370.0
2.0	4.0	2.0	100.0	1.0	7.0	5.0	140.0	5.0	5.0	2.0	2.0	0.0	1.0	3.0	0.0	169.19
2.0	3.0	2.0	100.0	1.0	3.0	3.0	75.0	4.0	1.0	13.0	2.0	0.0	1.0	7.0	0.0	146.8
1.0	7.0	2.0	100.0	3.0	1.0	6.0	97.0	5.0	4.0	21.0	2.0	0.0	249.0	7.0	0.0	242.5
2.0	7.0	4.0	99.0	4.0	5.0	4.0	300.0	6.0	1.0	3.0	2.0	1.0	39.0	7.0	0.0	658.99
2.0	2.0	1.0	100.0	2.0	5.0	4.0	337.0	5.0	7.0	22.0	3.0	0.0	1.0	5.0	0.0	39.5
2.0	4.0	2.0	100.0	1.0	3.0	7.0	484.0	5.0	2.0	19.0	2.0	0.0	1.0	7.0	0.0	163.5
2.0	5.0	2.0	100.0	2.0	3.0	8.0	1286.0	5.0	2.0	2.0	1.0	0.0	1.0	3.0	0.0	255.0
1.0	3.0	2.0	100.0	2.0	3.0	5.0	373.0	4.0	1.0	13.0	1.0	0.0	1.0	3.0	0.0	38.0
1.0	3.0	2.0	100.0	1.0	7.0	5.0	296.0	5.0	5.0	23.0	2.0	0.0	1.0	7.0	0.0	46.5
2.0	4.0	2.0	100.0	3.0	7.0	9.0	335.0	4.0	4.0	22.0	2.0	1.0	39.0	3.0	1.0	202.5
2.0	5.0	2.0	100.0	1.0	5.0	9.0	15.0	6.0	1.0	0.0	3.0	0.0	1.0	7.0	0.0	305.0
2.0	4.0	2.0	100.0	1.0	5.0	5.0	340.0	4.0	6.0	21.0	1.0	0.0	1.0	7.0	0.0	243.49
2.0	3.0	1.0	99.9	4.0	5.0	8.0	282.0	5.0	7.0	1.0	2.0	0.0	1.0	3.0	1.0	112.5
2.0	6.0	2.0	98.5	3.0	3.0	3.0	355.0	4.0	1.0	23.0	2.0	0.0	1.0	3.0	0.0	267.0
2.0	6.0	2.0	98.7	6.0	7.0	9.0	2588.0	4.0	4.0	14.0	1.0	0.0	1.0	7.0	1.0	202.5
2.0	0.0	2.0	0.0	3.0	7.0	3.0	249.0	5.0	5.0	2.0	2.0	0.0	1.0	3.0	0.0	65.09
2.0	3.0	2.0	99.2	3.0	1.0	6.0	278.0	5.0	4.0	18.0	2.0	0.0	1.0	7.0	0.0	191.5
2.0	4.0	2.0	100.0	2.0	1.0	8.0	1701.0	4.0	3.0	23.0	3.0	0.0	1.0	5.0	1.0	182.5
2.0	5.0	2.0	100.0	1.0	5.0	6.0	239.0	6.0	1.0	4.0	1.0	0.0	1.0	5.0	0.0	285.0
4.0	3.0	2.0	100.0	4.0	7.0	3.0	213.0	4.0	4.0	18.0	2.0	0.0	1.0	7.0	0.0	127.5
2.0	3.0	3.0	100.0	6.0	3.0	11.0	641.0	5.0	2.0	16.0	1.0	0.0	1.0	5.0	1.0	152.5
1.0	4.0	1.0	100.0	4.0	3.0	3.0	368.0	5.0	2.0	23.0	1.0	0.0	1.0	7.0	0.0	126.2
2.0	1.0	1.0	100.0	1.0	7.0	3.0	237.0	5.0	5.0	18.0	3.0	0.0	1.0	7.0	0.0	41.0
2.0	6.0	2.0	100.0	3.0	7.0	5.0	610.0	6.0	6.0	1.0	3.0	0.0	1.0	3.0	0.0	1025.0
2.0	4.0	2.0	100.0	2.0	1.0	6.0	230.0	4.0	3.0	13.0	3.0	1.0	39.0	7.0	0.0	157.5
1.0	4.0	2.0	100.0	1.0	3.0	7.0	840.0	6.0	3.0	3.0	2.0	1.0	39.0	7.0	0.0	148.27
1.0	1.0	1.0	100.0	2.0	3.0	3.0	1186.0	5.0	2.0	17.0	1.0	1.0	39.0	7.0	1.0	20.5
2.0	3.0	1.0	100.0	5.0	7.0	9.0	307.0	6.0	6.0	0.0	3.0	1.0	39.0	7.0	0.0	100.0
2.0	4.0	1.0	99.7	5.0	10.0	3.0	512.0	6.0	3.0	2.0	1.0	1.0	39.0	7.0	1.0	158.06
2.0	4.0	2.0	100.0	1.0	1.0	3.0	329.0	5.0	4.0	21.0	2.0	0.0	1.0	5.0	0.0	172.5
1.0	7.0	2.0	100.0	3.0	1.0	3.0	143.0	4.0	3.0	22.0	2.0	0.0	1.0	0.0	0.0	355.0
2.0	5.0	3.0	0.0	2.0	3.0	3.0	549.0	4.0	1.0	15.0	2.0	1.0	39.0	3.0	0.0	330.0
2.0	3.0	2.0	100.0	2.0	7.0	6.0	419.0	4.0	4.0	20.0	2.0	0.0	1.0	5.0	0.0	152.5
1.0	5.0	2.0	100.0	3.0	5.0	6.0	611.0	4.0	6.0	19.0	2.0	0.0	1.0	3.0	0.0	233.0
2.0	5.0	2.0	100.0	1.0	3.0	5.0	987.0	5.0	2.0	23.0	3.0	1.0	39.0	7.0	0.0	255.0
2.0	3.0	2.0	100.0	2.0	7.0	5.0	34.0	4.0	4.0	23.0	2.0	0.0	1.0	3.0	0.0	122.5
4.0	5.0	3.0	100.0	1.0	5.0	4.0	23.0	6.0	1.0	3.0	2.0	0.0	1.0	7.0	0.0	326.0
2.0	5.0	2.0	97.6	3.0	3.0	8.0	824.0	4.0	1.0	7.0	2.0	1.0	39.0	7.0	0.0	365.0
2.0	3.0	1.0	100.0	1.0	5.0	3.0	139.0	4.0	6.0	14.0	2.0	0.0	1.0	7.0	0.0	90.0
2.0	4.0	4.0	100.0	2.0	3.0	5.0	587.0	5.0	2.0	20.0	2.0	1.0	39.0	7.0	0.0	285.0
2.0	3.0	3.0	100.0	2.0	7.0	3.0	456.0	5.0	5.0	9.0	2.0	0.0	1.0	3.0	0.0	140.5
2.0	4.0	2.0	100.0	3.0	3.0	3.0	258.0	4.0	1.0	19.0	3.0	0.0	249.0	5.0	0.0	157.5
2.0	7.0	2.0	100.0	3.0	7.0	8.0	218.0	5.0	5.0	22.0	1.0	1.0	39.0	7.0	0.0	289.99
2.0	5.0	2.0	100.0	3.0	3.0	9.0	260.0	5.0	2.0	13.0	2.0	1.0	39.0	7.0	0.0	376.25
2.0	4.0	3.0	100.0	3.0	7.0	4.0	98.0	6.0	6.0	2.0	2.0	1.0	39.0	3.0	0.0	198.06
2.0	3.0	1.0	100.0	2.0	1.0	3.0	226.0	5.0	4.0	0.0	2.0	0.0	1.0	7.0	0.0	87.0
2.0	7.0	2.0	100.0	0.0	7.0	4.0	357.0	4.0	4.0	20.0	2.0	1.0	39.0	7.0	0.0	530.0
2.0	4.0	3.0	93.3	1.0	3.0	4.0	809.0	5.0	2.0	22.0	3.0	0.0	1.0	3.0	0.0	234.5
2.0	4.0	2.0	98.6	2.0	3.0	7.0	159.0	5.0	2.0	23.0	2.0	0.0	1.0	7.0	1.0	138.49
2.0	3.0	1.0	100.0	1.0	5.0	9.0	662.0	4.0	6.0	20.0	1.0	0.0	1.0	7.0	0.0	137.5
2.0	2.0	1.0	100.0	1.0	7.0	7.0	128.0	6.0	6.0	0.0	2.0	0.0	1.0	7.0	0.0	28.0
2.0	6.0	2.0	100.0	4.0	3.0	4.0	193.0	5.0	2.0	2.0	2.0	1.0	39.0	7.0	0.0	330.0
2.0	5.0	2.0	97.9	1.0	3.0	5.0	216.0	4.0	1.0	14.0	2.0	0.0	1.0	3.0	0.0	325.0
2.0	3.0	2.0	100.0	2.0	7.0	3.0	267.0	5.0	5.0	17.0	2.0	0.0	1.0	5.0	0.0	96.0
2.0	3.0	2.0	100.0	3.0	5.0	5.0	205.0	5.0	7.0	15.0	1.0	0.0	1.0	3.0	0.0	145.0
2.0	4.0	2.0	100.0	3.0	7.0	12.0	4669.0	4.0	4.0	20.0	1.0	0.0	249.0	7.0	1.0	225.0
2.0	6.0	3.0	100.0	3.0	1.0	8.0	318.0	5.0	4.0	4.0	1.0	1.0	40.0	7.0	1.0	390.0
2.0	5.0	2.0	98.5	3.0	3.0	11.0	1051.0	4.0	1.0	5.0	1.0	0.0	1.0	3.0	1.0	345.0
2.0	3.0	2.0	100.0	3.0	10.0	5.0	98.0	6.0	3.0	0.0	3.0	1.0	39.0	7.0	1.0	76.0
2.0	2.0	1.0	100.0	3.0	7.0	9.0	1157.0	5.0	5.0	20.0	3.0	1.0	39.0	7.0	0.0	43.0
2.0	4.0	2.0	100.0	3.0	7.0	9.0	435.0	5.0	5.0	4.0	2.0	0.0	1.0	3.0	0.0	204.29
2.0	3.0	1.0	99.3	4.0	1.0	7.0	1235.0	4.0	3.0	17.0	1.0	1.0	39.0	3.0	1.0	108.0
1.0	4.0	3.0	100.0	3.0	7.0	9.0	496.0	5.0	5.0	19.0	2.0	0.0	1.0	5.0	0.0	76.0
2.0	3.0	1.0	100.0	4.0	7.0	5.0	415.0	4.0	4.0	15.0	1.0	0.0	1.0	5.0	0.0	132.5
6.0	3.0	3.0	98.4	5.0	3.0	4.0	4373.0	4.0	1.0	20.0	1.0	0.0	249.0	3.0	1.0	285.0
2.0	4.0	1.0	100.0	1.0	1.0	4.0	362.0	4.0	3.0	23.0	1.0	0.0	1.0	3.0	0.0	325.0
2.0	5.0	2.0	92.7	1.0	10.0	4.0	209.0	5.0	2.0	3.0	2.0	1.0	30.0	7.0	0.0	91.0
2.0	4.0	2.0	100.0	0.0	5.0	3.0	187.0	4.0	6.0	22.0	2.0	0.0	1.0	3.0	0.0	128.5
2.0	2.0	2.0	99.7	5.0	7.0	8.0	991.0	4.0	4.0	16.0	1.0	0.0	1.0	7.0	1.0	44.0
